Size,CNI,Nodes,Benchmark,Mean,Median,Std,Min,Max
1048576,cilium,1,bibw,3117.1213333333335,3120.9700000000003,18.391131808439674,3060.16,3137.81
1048576,cilium,1,bw,3176.491666666667,3176.635,7.890618647715737,3162.73,3192.81
1048576,cilium,1,latency,363.71933333333334,361.89,4.133597359012712,360.06,379.85
1048576,cilium,1,latency_mp,369.18766666666664,368.825,2.064853143869332,366.16,374.0
1048576,cilium,1,mbw_mr,2944.9066666666668,2909.3,92.43304448433844,2900.45,3181.51
1048576,cilium,1,multi-latency,402.9986666666666,402.47,2.0299783136829377,400.18,406.91
1048576,cilium,2,bibw,1712.0156666666667,1735.8400000000001,63.68396710932519,1607.08,1844.58
1048576,cilium,2,bw,1738.3523333333333,1750.35,112.41865855328264,1520.47,1858.7
1048576,cilium,2,latency,1469.4673333333335,1474.21,280.70756480271643,865.02,1768.85
1048576,cilium,2,latency_mp,1407.401,1343.62,318.08958945500746,825.86,1770.39
1048576,cilium,2,mbw_mr,1707.1466666666668,1661.685,111.13926257204285,1525.86,1865.12
1048576,cilium,2,multi-latency,1403.3686666666665,1344.315,333.73654581414075,769.04,1770.79
1048576,flannel,1,bibw,2589.726,2592.715,9.997401593448528,2566.11,2604.85
1048576,flannel,1,bw,2611.845333333333,2615.085,11.317896640622592,2565.3,2625.85
1048576,flannel,1,latency,447.1313333333334,446.15,3.2456599491855584,442.72,455.61
1048576,flannel,1,latency_mp,453.6763333333334,452.33,3.4082875499271648,450.43,464.83
1048576,flannel,1,mbw_mr,2381.9653333333335,2373.44,44.38370963449918,2367.76,2616.29
1048576,flannel,1,multi-latency,499.0383333333333,498.905,1.3680746181840913,497.49,505.74
1048576,flannel,2,bibw,1801.6280000000002,1841.215,71.84554239045949,1668.16,1862.12
1048576,flannel,2,bw,1807.8913333333333,1829.56,82.15874368366498,1509.68,1853.42
1048576,flannel,2,latency,1696.1013333333333,1736.13,125.20433987006543,1325.06,1752.25
1048576,flannel,2,latency_mp,1907.4089999999999,1901.88,500.9674154752295,834.91,4301.02
1048576,flannel,2,mbw_mr,1772.1786666666667,1827.655,113.23791078759902,1538.34,1847.35
1048576,flannel,2,multi-latency,1876.387,1808.4,473.23491580711317,1406.45,4334.7
2097152,baremetal,1,bibw,18757.852333333332,18751.95,79.52173160725354,18606.5,18918.06
2097152,baremetal,1,bw,9519.032666666666,9538.009999999998,43.872499196502424,9427.3,9575.33
2097152,baremetal,1,latency,226.01266666666666,226.01999999999998,1.1077561456209228,223.34,227.85
2097152,baremetal,1,latency_mp,224.36499999999998,224.32999999999998,1.2736202812022366,222.35,227.46
2097152,baremetal,1,mbw_mr,9506.022333333332,9489.24,39.90184549213421,9453.57,9570.91
2097152,baremetal,1,multi-latency,231.35133333333334,232.6,2.6842628646309548,225.72,234.55
2097152,baremetal,2,bibw,2732.295,2665.355,205.6593116305332,2438.02,3268.16
2097152,baremetal,2,bw,4152.027,4170.27,386.7753053500451,3212.19,4866.6
2097152,baremetal,2,latency,1050.9926666666665,1094.37,118.94883086881296,809.07,1157.86
2097152,baremetal,2,latency_mp,1083.1526666666666,1115.8850000000002,89.22755631774733,820.53,1199.08
2097152,baremetal,2,mbw_mr,3962.2316666666666,3946.0299999999997,260.5204406446415,3310.22,4528.2
2097152,baremetal,2,multi-latency,1092.5843333333332,1120.55,88.03571809149435,822.28,1214.39
2097152,calico,1,bibw,2400.213,2401.3999999999996,4.193029642896209,2392.24,2405.9
2097152,calico,1,bw,2467.1386666666667,2468.02,5.836568862949659,2443.92,2475.73
2097152,calico,1,latency,923.7493333333333,922.145,5.141997420386822,917.47,938.82
2097152,calico,1,latency_mp,932.4816666666667,932.755,4.612762717185562,921.71,942.81
2097152,calico,1,mbw_mr,2200.4596666666666,2185.335,59.83365230504421,2174.66,2421.77
2097152,calico,1,multi-latency,1017.818,1017.085,40.08482655569312,920.51,1182.92
2097152,calico,2,bibw,1644.2040000000002,1662.885,57.59607688986677,1538.88,1775.19
2097152,calico,2,bw,1608.9583333333333,1653.3049999999998,67.55550979766926,1477.47,1686.61
2097152,calico,2,latency,2257.9416666666666,2287.4750000000004,119.3328092030807,1641.59,2302.51
2097152,calico,2,latency_mp,2332.1693333333333,2297.685,170.2449982643337,1817.24,2570.41
2097152,calico,2,mbw_mr,1606.2526666666668,1653.185,85.93948026667228,1339.6,1681.66
2097152,calico,2,multi-latency,2266.6313333333333,2302.605,209.65706458212998,1682.58,2668.29
2097152,cilium,1,bibw,3162.198,3174.84,45.53811767496886,3017.24,3216.02
2097152,cilium,1,bw,3357.774,3357.4049999999997,8.092001414764601,3343.46,3372.94
2097152,cilium,1,latency,666.077,663.865,8.29970882330966,659.18,698.1
2097152,cilium,1,latency_mp,672.439,672.6800000000001,3.3953673814732097,663.58,679.65
2097152,cilium,1,mbw_mr,3118.9466666666663,3083.27,96.16620814249532,3071.83,3366.02
2097152,cilium,1,multi-latency,732.8213333333333,732.635,3.273313973302276,726.75,739.1
2097152,cilium,2,bibw,1715.7553333333335,1738.37,64.14989153823889,1585.72,1853.34
2097152,cilium,2,bw,1749.9146666666668,1783.875,122.10413994318282,1500.57,1875.26
2097152,cilium,2,latency,2686.4506666666666,2668.855,599.404516711972,1475.31,3339.06
2097152,cilium,2,latency_mp,2577.543,2365.5,646.7756183383049,1500.17,3346.58
2097152,cilium,2,mbw_mr,1718.0143333333333,1669.875,121.12526365035419,1507.01,1884.41
2097152,cilium,2,multi-latency,2544.5539999999996,2368.34,653.8993357759861,1391.93,3344.67
2097152,flannel,1,bibw,2695.3506666666667,2701.335,14.431246256153647,2668.56,2715.48
2097152,flannel,1,bw,2778.8056666666666,2779.65,5.518898992729795,2767.46,2788.86
2097152,flannel,1,latency,800.685,800.1600000000001,3.416910027778159,795.68,811.75
2097152,flannel,1,latency_mp,813.8083333333333,812.3,3.763268098555991,809.07,821.79
2097152,flannel,1,mbw_mr,2535.8463333333334,2528.5150000000003,46.5012523734454,2511.75,2780.53
2097152,flannel,1,multi-latency,893.3646666666666,892.11,4.110029560539172,887.36,902.6
2097152,flannel,2,bibw,1811.9226666666666,1858.885,70.5210067472358,1697.58,1880.39
2097152,flannel,2,bw,1838.2303333333334,1857.205,74.75379858798705,1563.81,1882.42
2097152,flannel,2,latency,3210.4526666666666,3290.9049999999997,250.55456276762985,2466.33,3308.94
2097152,flannel,2,latency_mp,3349.241,3303.16,597.3020075960534,1571.4,5836.73
2097152,flannel,2,mbw_mr,1799.6013333333333,1855.43,116.35527754233588,1558.86,1876.65
2097152,flannel,2,multi-latency,3379.7283333333335,3302.31,503.13381022028494,2526.89,5915.55
4194304,baremetal,1,bibw,15804.144333333334,15802.43,226.06375148560872,15260.88,16281.82
4194304,baremetal,1,bw,9462.010333333334,9484.404999999999,72.99311906556352,9279.51,9548.29
4194304,baremetal,1,latency,517.981,518.515,6.194130341674699,506.13,532.54
4194304,baremetal,1,latency_mp,517.7463333333333,518.435,7.9984483337161105,499.14,532.9
4194304,baremetal,1,mbw_mr,9480.472666666667,9467.494999999999,53.38891302529942,9392.28,9580.4
4194304,baremetal,1,multi-latency,529.0153333333334,528.89,7.999643842646702,511.93,543.02
4194304,baremetal,2,bibw,3006.6556666666665,2988.02,167.0429577143377,2752.79,3455.91
4194304,baremetal,2,bw,4082.6343333333334,4044.085,437.9110295929932,2925.67,4999.26
4194304,baremetal,2,latency,1954.9736666666665,2018.6100000000001,147.1219708265392,1679.66,2138.6
4194304,baremetal,2,latency_mp,1998.0030000000002,2030.26,129.56868510429197,1642.01,2127.63
4194304,baremetal,2,mbw_mr,3981.9706666666666,3971.0550000000003,203.10970901483753,3272.84,4407.45
4194304,baremetal,2,multi-latency,1999.299,2041.96,127.11824924875641,1653.95,2138.52
4194304,calico,1,bibw,2399.228666666667,2399.94,9.298702813994447,2374.96,2423.1
4194304,calico,1,bw,2513.95,2513.86,6.62698558403708,2502.78,2529.27
4194304,calico,1,latency,1953.9853333333333,1954.1,4.7309062581062005,1945.48,1964.8
4194304,calico,1,latency_mp,1969.4786666666666,1969.865,3.4363791422361265,1961.44,1975.98
4194304,calico,1,mbw_mr,2227.274,2213.175,57.68283773927192,2200.04,2439.31
4194304,calico,1,multi-latency,2136.4970000000003,2137.415,74.81293656110913,1963.73,2457.35
4194304,calico,2,bibw,1621.0676666666666,1604.345,44.06783224978744,1564.84,1703.73
4194304,calico,2,bw,1621.721,1670.5749999999998,72.57763507278682,1480.7,1700.4
4194304,calico,2,latency,3576.0429999999997,3609.7650000000003,167.28650653893158,2700.72,3638.37
4194304,calico,2,latency_mp,3586.947,3612.88,224.43389404040093,2713.68,3982.7
4194304,calico,2,mbw_mr,1606.1063333333334,1666.6399999999999,94.10542897173376,1331.72,1704.04
4194304,calico,2,multi-latency,3486.589,3578.09,319.159958666821,2730.79,4107.99
4194304,cilium,1,bibw,3041.178,3060.69,98.25800142552251,2847.43,3191.59
4194304,cilium,1,bw,3390.2699999999995,3392.435,12.545185365791577,3362.99,3414.37
4194304,cilium,1,latency,1482.2003333333334,1477.65,18.17195992377448,1468.27,1558.83
4194304,cilium,1,latency_mp,1509.1053333333334,1509.2649999999999,4.104259968015899,1498.72,1516.41
4194304,cilium,1,mbw_mr,3155.8676666666665,3130.39,86.98093908054416,3099.2,3414.01
4194304,cilium,1,multi-latency,1611.482,1611.705,3.8327287479251955,1605.66,1619.3
4194304,cilium,2,bibw,1711.7263333333333,1735.135,79.42198876813057,1561.14,1865.4
4194304,cilium,2,bw,1746.145,1759.27,136.13454867557857,1460.26,1884.97
4194304,cilium,2,latency,4774.436,4605.37,1104.8710937592798,2991.44,6193.59
4194304,cilium,2,latency_mp,4588.270666666666,4281.895,1220.2030251304375,2967.99,6215.0
4194304,cilium,2,mbw_mr,1715.138,1684.36,128.491126472099,1461.68,1891.76
4194304,cilium,2,multi-latency,4495.126,4263.485000000001,1340.3806033557833,2681.15,6527.38
4194304,flannel,1,bibw,2688.0303333333336,2706.98,35.457580725700076,2574.44,2723.8
4194304,flannel,1,bw,2819.6393333333335,2820.52,8.908226315712696,2801.48,2835.76
4194304,flannel,1,latency,1731.3980000000001,1730.4,3.970059844941098,1722.24,1742.77
4194304,flannel,1,latency_mp,1751.7386666666669,1751.685,4.266156902018965,1744.32,1763.27
4194304,flannel,1,mbw_mr,2586.3213333333333,2578.76,47.40873008018765,2565.26,2833.86
4194304,flannel,1,multi-latency,1895.8933333333334,1896.2649999999999,5.86440068568808,1880.7,1905.79
4194304,flannel,2,bibw,1783.4163333333333,1762.15,86.40732366323861,1645.86,1888.73
4194304,flannel,2,bw,1847.6870000000001,1872.225,90.93386134419632,1515.87,1894.49
4194304,flannel,2,latency,6299.821666666667,6449.385,468.2246785176839,4908.56,6484.2
4194304,flannel,2,latency_mp,6485.111999999999,6453.32,1163.832640013752,3328.86,11660.36
4194304,flannel,2,mbw_mr,1797.953,1867.04,146.0241583024228,1500.11,1889.43
4194304,flannel,2,multi-latency,6589.067666666667,6466.45,990.3630509920238,5067.6,11655.98
